application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-07-31,Male,Home Renovation,Business Owner,Home Loan,Owned,10000.0,31.018120578328336,685,11.141760116211708,118041.55760915868,1,360,39,930.8807427897782
2026-07-24,Male,Business Expansion,Student,Education Loan,Jointly Owned,28831.607076264805,17.37642974052716,670,11.876887855505238,149081.9684892664,2,24,34,8852.32116684692
2026-07-07,Female,Wedding,Unemployed,Personal Loan,Jointly Owned,23360.70019262485,6.438594386236272,573,10.061785167942984,100000.0,0,120,26,235.34096195121856
2026-07-19,Female,Medical Emergency,Student,Education Loan,Owned,22328.54015972622,0.0,588,12.115151637707545,147702.21898250646,1,12,48,7333.894387068087
2026-07-21,Male,Wedding,Self-Employed,Home Loan,Owned,14579.142388253356,14.633979010289645,582,15.363612051369568,159367.85764282398,2,120,56,3910.1226842198103
2026-07-27,Male,Medical Emergency,Business Owner,Personal Loan,Jointly Owned,30255.17612354904,34.244827413113384,650,11.825594443691823,263394.6122911356,2,36,42,7106.918614861779
2026-07-08,Female,Education,Student,Car Loan,Owned,63400.97087856377,8.742786611461796,597,13.75077722165519,140372.25372361022,1,120,22,5799.770219900432
2026-07-18,Male,Education,Retired,Home Loan,Rented,12554.068052533687,15.18900699196701,542,13.16379403165795,126364.28193802653,0,24,35,0.0
2026-07-04,Female,Debt Consolidation,Retired,Car Loan,Rented,22209.80943576371,31.176419358738443,781,10.531115797797426,243014.01145202175,3,360,40,4055.173923589905
2026-07-05,Male,Wedding,Student,Education Loan,Jointly Owned,50618.01744592469,0.0,647,19.391884143731367,100000.0,1,36,21,4267.485595985681
2026-07-16,Male,Business Expansion,Student,Home Loan,Rented,51973.25435055793,12.964050123343021,527,12.82322282468681,273850.58530739136,4,12,32,6227.218924994455
2026-07-18,Female,Education,Salaried,Car Loan,Rented,10000.0,22.360780677595976,528,15.975608209498269,166180.70475497106,3,36,23,5955.5560538486525
2026-07-06,Female,Business Expansion,Unemployed,Car Loan,Jointly Owned,27741.70567982006,9.646708945927358,688,14.320657860928948,206195.65281201477,0,36,27,4264.509970365849
2026-07-23,Female,Vehicle Purchase,Student,Personal Loan,Rented,39759.25096977835,16.230406483824478,545,9.178257754608525,131460.61611580628,0,12,41,1597.62672771275
2026-07-24,Female,Vehicle Purchase,Self-Employed,Personal Loan,Jointly Owned,39052.55269697664,19.655391333647486,576,10.930227792027836,100000.0,1,12,37,6443.3349967695485
2026-07-12,Male,Education,Retired,Education Loan,Rented,28959.855565167312,20.51966060853039,527,13.89357201174611,100000.0,1,60,27,7613.4768154378635
2026-07-20,Female,Vehicle Purchase,Student,Home Loan,Owned,50255.154911875674,37.61875600377628,572,12.113923022475063,172593.34587585274,3,36,37,5992.483063375803
2026-07-05,Female,Business Expansion,Retired,Car Loan,Rented,43897.26506020575,11.312261101528616,688,16.64379442538726,246624.32451988364,3,24,34,4341.616153202822
2026-07-19,Female,Vehicle Purchase,Unemployed,Home Loan,Jointly Owned,26968.700651444036,19.710185034771015,628,8.516359446722635,100000.0,4,120,46,3888.6824787754877
2026-07-21,Male,Debt Consolidation,Self-Employed,Business Loan,Rented,12684.051377813743,14.476594935632749,578,16.074256624572005,159458.62623636008,4,48,21,2246.802528835884
2026-07-13,Male,Home Renovation,Self-Employed,Education Loan,Jointly Owned,51074.25883124449,42.12886531921421,500,12.437591889052014,100000.0,4,120,30,5745.211608853385
2026-07-22,Male,Home Renovation,Business Owner,Education Loan,Jointly Owned,74745.84495067973,17.987999072576006,534,8.656622146815693,210825.92659781838,3,360,53,5575.117797443044
2026-07-13,Male,Medical Emergency,Student,Personal Loan,Jointly Owned,26007.154895945838,23.35742416111183,589,12.16832474698991,166286.62539554166,2,60,26,7508.628009326778
2026-07-30,Male,Debt Consolidation,Retired,Car Loan,Rented,57681.408360001515,23.61865761986627,631,14.681427319394734,100000.0,3,120,27,3131.2470886644996
2026-07-04,Male,Home Renovation,Student,Home Loan,Owned,37500.07431763999,5.013901494027554,667,12.418973970407514,161685.04944283533,4,48,32,5357.613441202703
2026-07-11,Female,Debt Consolidation,Unemployed,Car Loan,Rented,37770.69427296468,20.68131380488395,533,14.500482905206315,172467.23772545243,2,24,50,1051.7014625501747
2026-07-06,Female,Education,Retired,Education Loan,Owned,63682.03316877183,30.33847678868222,660,17.647438740395607,206424.369609871,4,24,42,3981.6229963207306
2026-07-30,Male,Medical Emergency,Unemployed,Car Loan,Jointly Owned,58732.477609286594,0.0,652,19.056403988222147,171265.9581527497,2,12,27,3314.728450935347
2026-07-09,Male,Vehicle Purchase,Student,Education Loan,Owned,18238.62486359552,2.7782789270662835,648,11.752310902458659,100000.0,0,36,37,8172.907938867349
2026-07-20,Female,Vehicle Purchase,Student,Business Loan,Jointly Owned,37865.803757267815,37.95774149798625,469,16.305302452656736,100000.0,3,12,34,10119.081288170586
2026-07-29,Male,Wedding,Salaried,Car Loan,Jointly Owned,47495.569992597375,0.0,638,13.056225017617718,173626.42680303578,0,36,42,1470.9441828381991
2026-07-30,Male,Debt Consolidation,Unemployed,Education Loan,Jointly Owned,25553.304789816437,37.67753071444171,600,9.838187178005617,100000.0,1,60,37,7723.023474024993
2026-07-07,Female,Wedding,Self-Employed,Car Loan,Rented,47225.840328008664,8.059129612553495,612,9.866377137390902,315731.100172027,0,12,39,7041.676057754025
2026-07-24,Male,Education,Salaried,Car Loan,Rented,15117.340398862394,17.76853081295116,770,13.54334806314051,160725.94899125808,0,12,34,3352.975890615585
2026-07-12,Female,Wedding,Unemployed,Home Loan,Rented,30385.80052851743,26.4272795738582,496,16.147707248654935,178185.33258613865,1,24,51,2744.723559719428
2026-07-10,Male,Education,Student,Car Loan,Owned,57888.29839917728,22.04325721244665,787,11.811404529339528,122320.82386129677,3,36,37,2706.7073688041523
2026-07-03,Male,Medical Emergency,Retired,Car Loan,Rented,41239.00141308837,14.822922707290251,427,13.204836318279606,158754.17604719734,4,360,31,3867.839919937843
2026-07-07,Female,Vehicle Purchase,Business Owner,Car Loan,Jointly Owned,46334.582445616965,9.945656450814194,604,14.038433422384243,275405.3174951626,3,24,48,3923.6339166240714
2026-07-25,Male,Vehicle Purchase,Retired,Education Loan,Jointly Owned,36374.543769485914,8.129789044712314,673,7.0313398586249285,137054.19737982203,4,12,43,4541.475578285186
2026-07-27,Male,Business Expansion,Salaried,Education Loan,Rented,30568.46156462048,0.0,539,14.8472609173784,178758.2953012735,1,36,28,3470.151356339302
2026-07-10,Female,Vehicle Purchase,Salaried,Car Loan,Owned,50308.106374587966,26.841676422012128,652,15.508749197978382,189205.0590657222,2,36,21,7417.883508448222
2026-07-01,Female,Vehicle Purchase,Salaried,Business Loan,Owned,62441.54213132618,25.506508179281745,570,15.820356095117493,100975.58847039044,1,120,43,6526.362192324446
2026-07-12,Male,Medical Emergency,Unemployed,Car Loan,Rented,47977.48444799543,2.33303254122624,648,14.538220065581843,155907.5622546943,3,60,33,4480.302088719614
2026-07-01,Male,Wedding,Self-Employed,Car Loan,Jointly Owned,29784.41963226156,11.56943441890238,616,13.644510611660209,166422.1892158861,2,24,38,3381.6815331665284
2026-07-13,Male,Vehicle Purchase,Salaried,Education Loan,Jointly Owned,60682.108048142174,0.0,616,13.956412887192217,216447.80727082945,1,120,49,3301.590091713888
2026-07-07,Male,Vehicle Purchase,Self-Employed,Personal Loan,Rented,45770.60639760704,25.703169693642256,749,16.174723338450704,127721.13505681694,3,60,28,6316.254348229819
2026-07-18,Female,Education,Salaried,Personal Loan,Jointly Owned,19058.062869050023,9.287623772077335,710,13.783518041863383,100000.0,2,120,26,5168.525033612248
2026-07-08,Male,Debt Consolidation,Business Owner,Car Loan,Jointly Owned,35953.25269292579,3.696008076393916,581,15.499105313451746,220441.34390077414,3,24,24,5596.243498271556
2026-07-06,Male,Home Renovation,Retired,Business Loan,Rented,36200.812945097736,27.099007099565917,681,13.512836701241694,157440.99008216307,1,24,60,7575.18708120034
2026-07-29,Male,Home Renovation,Student,Home Loan,Owned,40387.092544427425,16.97843035414651,643,16.633999171993395,188154.6901646551,0,360,49,4837.041826597521
2026-07-15,Female,Wedding,Unemployed,Education Loan,Owned,15233.624500204296,24.77155239748897,563,12.912190305801293,182423.6950527686,0,36,44,9110.525302172686
2026-07-18,Female,Education,Business Owner,Home Loan,Owned,27807.853533808633,3.428570792952188,601,16.89537514654243,244536.19722062937,1,36,21,0.0
2026-07-04,Male,Debt Consolidation,Business Owner,Home Loan,Rented,36256.386058701646,0.0,700,10.162114466033007,167646.31086588278,4,48,23,1054.6147297619245
2026-07-23,Male,Medical Emergency,Self-Employed,Business Loan,Rented,23426.778402952485,3.495245133750746,556,14.285353883275512,205748.94879614943,3,12,45,10430.259525747886
2026-07-12,Female,Home Renovation,Business Owner,Business Loan,Jointly Owned,29410.75856395045,12.081389799838833,599,16.598412037453826,175264.35115439555,1,60,42,3806.7655132563004
2026-07-08,Male,Education,Unemployed,Personal Loan,Owned,57998.170552646356,15.260938699486966,700,14.729976052546908,151283.18842090692,0,48,35,5888.777808130286
2026-07-05,Male,Business Expansion,Salaried,Education Loan,Jointly Owned,25217.46851930051,3.7011582736074082,708,14.694111141859503,244514.8706590687,3,60,24,8759.365443759614
2026-07-02,Male,Home Renovation,Retired,Personal Loan,Jointly Owned,43093.217716749416,5.422161220364218,643,14.998800261737177,212271.3129886575,4,60,48,6029.748060896998
2026-07-18,Female,Wedding,Unemployed,Business Loan,Rented,44544.9458372527,29.346418748769764,571,13.823598221449569,114657.9876856051,0,12,55,7739.036262896551
2026-07-04,Male,Home Renovation,Retired,Business Loan,Rented,23424.745497795102,10.794026715506048,670,12.816973945915482,163470.93111003953,2,60,42,6846.860500838885
2026-07-19,Male,Vehicle Purchase,Business Owner,Education Loan,Jointly Owned,27126.83957167621,45.59559736072029,491,14.846920124016942,153133.77751288246,4,60,30,7948.7605018956965
2026-07-23,Female,Wedding,Unemployed,Education Loan,Owned,39615.23305265797,9.379740884728928,543,15.124385130660723,146430.52893262514,3,120,53,6479.064162344088
2026-07-21,Female,Education,Self-Employed,Car Loan,Rented,42624.95936544887,16.30225933894942,736,11.70245414762757,175284.89119971695,0,36,39,7193.386670243281
2026-07-21,Female,Business Expansion,Retired,Car Loan,Owned,21698.899582067177,24.16985665363622,730,15.268688931656833,167732.00141345727,3,36,54,3260.1993577511694
2026-07-26,Male,Wedding,Self-Employed,Home Loan,Rented,47703.314849819464,8.290310542855671,568,13.360554207843839,100000.0,0,36,34,6569.243237696391
2026-07-08,Male,Wedding,Student,Education Loan,Jointly Owned,47598.18851904626,0.0,523,11.332331242647014,132945.74777233688,0,12,58,4878.615352245627
2026-07-30,Female,Wedding,Retired,Education Loan,Jointly Owned,36465.551957682634,35.71158373698673,525,16.265669512490476,137111.88843773576,2,36,33,4738.836648579555
2026-07-01,Female,Education,Student,Personal Loan,Jointly Owned,26231.722731884696,12.289645788397074,575,14.622801420530338,119617.389282877,2,48,31,0.0
2026-07-22,Female,Home Renovation,Business Owner,Personal Loan,Jointly Owned,45159.57269007182,9.686450679474094,643,16.152695265178355,100000.0,0,360,46,3735.155623840471
2026-07-12,Female,Education,Retired,Car Loan,Jointly Owned,31959.310978871086,12.769943643293903,561,12.292065031919053,128527.92213095313,2,48,37,4596.858654109767
2026-07-06,Male,Home Renovation,Salaried,Home Loan,Jointly Owned,41585.03672340772,27.5893073723926,600,17.235106124385023,135581.83433612957,2,48,41,9666.988188535499
2026-07-20,Male,Debt Consolidation,Student,Business Loan,Owned,58347.67724487212,20.88170449540815,602,13.520476770686434,146509.13339237127,4,12,27,4162.045326354498
2026-07-07,Male,Vehicle Purchase,Salaried,Car Loan,Owned,41650.74065710735,0.0,692,15.319641136320445,121017.06666164508,2,360,27,5848.619614853662
2026-07-30,Female,Vehicle Purchase,Retired,Personal Loan,Jointly Owned,24766.430500769777,14.561299966071479,560,11.625187976244385,150135.9493203202,4,24,34,9126.01591343731
2026-07-11,Female,Vehicle Purchase,Retired,Business Loan,Rented,12408.584116369879,14.581022180530923,624,15.146483170042844,100000.0,1,24,41,1286.9918138145404
2026-07-09,Male,Education,Business Owner,Home Loan,Rented,37721.31258602583,2.568257110059827,801,15.173720169652253,127599.04851558161,4,48,30,3851.0192271952737
2026-07-25,Female,Vehicle Purchase,Salaried,Personal Loan,Rented,38647.768955209,0.0,624,13.049572710909429,219011.7419450991,4,24,48,7638.920338721469
2026-07-08,Female,Medical Emergency,Self-Employed,Car Loan,Jointly Owned,17234.201213730335,0.8167640113028014,620,11.139051282797674,147259.113107292,0,60,36,12407.90553158231
2026-07-17,Female,Education,Unemployed,Car Loan,Jointly Owned,11380.741077418246,6.4696220659794115,604,15.202493684571364,134301.58045901477,1,12,55,0.0
2026-07-11,Female,Debt Consolidation,Self-Employed,Home Loan,Rented,33224.13218554815,1.3558862212334954,634,16.27458042230987,148412.1620404659,1,48,27,4648.103992565109
2026-07-28,Female,Home Renovation,Unemployed,Car Loan,Owned,23281.73891006045,25.191080217342545,630,10.701912320071447,252107.97044331956,3,120,41,6884.62317704207
2026-07-16,Male,Wedding,Unemployed,Home Loan,Owned,56573.21931948108,38.1296290378945,660,13.705522060751996,213787.27323945175,1,48,42,7523.190061010221
2026-07-09,Male,Debt Consolidation,Unemployed,Education Loan,Owned,24535.806652691055,16.878820667270137,750,14.976166085975834,156174.51389567135,3,360,40,11738.336492434351
2026-07-12,Male,Debt Consolidation,Retired,Personal Loan,Rented,21601.027880730526,10.588959116545912,593,11.06423642276037,123977.79544329763,3,48,37,3064.543205969966
2026-07-04,Male,Wedding,Salaried,Education Loan,Jointly Owned,33806.28605396975,0.0,598,17.391102422811237,114939.20517047291,4,60,46,4294.9933640059135
2026-07-03,Male,Education,Business Owner,Education Loan,Rented,26295.71869525799,5.266667039434994,756,16.086071435380152,183908.5314467415,4,120,25,115.73464633846561
2026-07-12,Female,Medical Emergency,Business Owner,Car Loan,Owned,20688.14654076104,21.683656934003405,590,15.31281817950571,174656.03509893586,0,36,40,5384.3552612327485
2026-07-18,Male,Medical Emergency,Business Owner,Business Loan,Owned,43951.958917883014,31.2782590970496,610,14.541954393966751,141225.79514186006,0,48,28,6533.449039213589
2026-07-04,Female,Education,Salaried,Car Loan,Owned,44445.518768485985,0.17692553534097755,635,12.047548129681784,215064.4928526551,2,120,32,11276.121159983188
2026-07-16,Male,Medical Emergency,Retired,Personal Loan,Jointly Owned,44792.71746506778,30.89397162701124,589,12.856865500252328,136028.19415953782,3,24,40,10111.89764833231
2026-07-07,Male,Vehicle Purchase,Student,Car Loan,Jointly Owned,44587.53024504431,1.7931607701582397,645,9.834522852904033,108864.24746605966,2,36,47,9548.634407310608
2026-07-10,Female,Wedding,Student,Personal Loan,Rented,61213.63442133974,28.582077092939024,536,11.973863304493063,154451.01454512504,0,60,24,2914.084421769405
2026-07-01,Male,Medical Emergency,Business Owner,Business Loan,Jointly Owned,14184.201274781855,0.0,485,14.676158366550139,100000.0,1,360,54,6278.969210469272
2026-07-14,Male,Vehicle Purchase,Retired,Business Loan,Jointly Owned,28003.920928399926,24.738116966813774,519,14.05667232298969,171649.64737572888,2,48,48,6167.492261948161
2026-07-18,Male,Medical Emergency,Self-Employed,Business Loan,Owned,26272.764698561627,4.060235934918605,722,12.255243333366705,100000.0,0,36,38,6401.3278172701375
2026-07-01,Male,Business Expansion,Salaried,Personal Loan,Rented,36303.01427781593,46.621938495129264,791,13.986341995657893,161081.19879819447,4,48,27,4872.2513454584405
2026-07-22,Female,Vehicle Purchase,Self-Employed,Business Loan,Owned,10000.0,19.103075414086355,500,15.106907327238837,234059.361494151,3,48,53,8392.772323925765
2026-07-26,Female,Debt Consolidation,Salaried,Education Loan,Jointly Owned,37247.40949356515,0.0,637,11.391628384218311,142498.39347084123,2,360,42,3932.2748170959785
2026-07-07,Female,Wedding,Retired,Car Loan,Rented,31258.227427614627,13.704611741842058,687,17.328121845253115,173935.81174232354,0,360,42,5988.286691985437
2026-07-24,Male,Vehicle Purchase,Student,Car Loan,Jointly Owned,44251.889225985185,20.619477101699925,556,13.398916564892428,119782.92859243201,2,60,31,9359.63983058779
